Grid_ID,X,Y
1,79.84260000000,6.93251000000
2,79.84260000000,6.93387000000
3,79.84260000000,6.93523000000
4,79.84390000000,6.92980000000
5,79.84390000000,6.93116000000
6,79.84390000000,6.93252000000
7,79.84390000000,6.93387000000
8,79.84390000000,6.93523000000
9,79.84530000000,6.92709000000
10,79.84530000000,6.92845000000
11,79.84530000000,6.92981000000
12,79.84530000000,6.93116000000
13,79.84530000000,6.93252000000
14,79.84530000000,6.93388000000
15,79.84530000000,6.93523000000
16,79.84530000000,6.93659000000
17,79.84670000000,6.92167000000
18,79.84660000000,6.92303000000
19,79.84660000000,6.92438000000
20,79.84660000000,6.92574000000
21,79.84660000000,6.92710000000
22,79.84660000000,6.92845000000
23,79.84660000000,6.92981000000
24,79.84660000000,6.93116000000
25,79.84660000000,6.93252000000
26,79.84660000000,6.93388000000
27,79.84660000000,6.93523000000
28,79.84660000000,6.93659000000
29,79.84660000000,6.93795000000
30,79.84660000000,6.93930000000
31,79.84660000000,6.94066000000
32,79.84800000000,6.91625000000
33,79.84800000000,6.91760000000
34,79.84800000000,6.91896000000
35,79.84800000000,6.92032000000
36,79.84800000000,6.92167000000
37,79.84800000000,6.92303000000
38,79.84800000000,6.92439000000
39,79.84800000000,6.92574000000
40,79.84800000000,6.92710000000
41,79.84800000000,6.92845000000
42,79.84800000000,6.92981000000
43,79.84800000000,6.93117000000
44,79.84800000000,6.93252000000
45,79.84800000000,6.93388000000
46,79.84800000000,6.93524000000
47,79.84800000000,6.93659000000
48,79.84800000000,6.93795000000
49,79.84800000000,6.93931000000
50,79.84800000000,6.94066000000
51,79.84800000000,6.94202000000
52,79.84940000000,6.91083000000
53,79.84940000000,6.91218000000
54,79.84940000000,6.91354000000
55,79.84940000000,6.91489000000
56,79.84940000000,6.91625000000
57,79.84940000000,6.91761000000
58,79.84940000000,6.91896000000
59,79.84940000000,6.92032000000
60,79.84940000000,6.92168000000
61,79.84940000000,6.92303000000
62,79.84940000000,6.92439000000
63,79.84940000000,6.92575000000
64,79.84940000000,6.92710000000
65,79.84940000000,6.92846000000
66,79.84940000000,6.92981000000
67,79.84930000000,6.93117000000
68,79.84930000000,6.93253000000
69,79.84930000000,6.93388000000
70,79.84930000000,6.93524000000
71,79.84930000000,6.93660000000
72,79.84930000000,6.93795000000
73,79.84930000000,6.93931000000
74,79.84930000000,6.94066000000
75,79.84930000000,6.94202000000
76,79.85080000000,6.90405000000
77,79.85080000000,6.90540000000
78,79.85080000000,6.90676000000
79,79.85080000000,6.90812000000
80,79.85080000000,6.90947000000
81,79.85070000000,6.91083000000
82,79.85070000000,6.91218000000
83,79.85070000000,6.91354000000
84,79.85070000000,6.91490000000
85,79.85070000000,6.91625000000
86,79.85070000000,6.91761000000
87,79.85070000000,6.91897000000
88,79.85070000000,6.92032000000
89,79.85070000000,6.92168000000
90,79.85070000000,6.92304000000
91,79.85070000000,6.92439000000
92,79.85070000000,6.92575000000
93,79.85070000000,6.92710000000
94,79.85070000000,6.92846000000
95,79.85070000000,6.92982000000
96,79.85070000000,6.93117000000
97,79.85070000000,6.93253000000
98,79.85070000000,6.93389000000
99,79.85070000000,6.93524000000
100,79.85070000000,6.93660000000
101,79.85070000000,6.93795000000
102,79.85070000000,6.93931000000
103,79.85070000000,6.94067000000
104,79.85070000000,6.94202000000
105,79.85210000000,6.89862000000
106,79.85210000000,6.89998000000
107,79.85210000000,6.90134000000
108,79.85210000000,6.90269000000
109,79.85210000000,6.90405000000
110,79.85210000000,6.90541000000
111,79.85210000000,6.90676000000
112,79.85210000000,6.90812000000
113,79.85210000000,6.90947000000
114,79.85210000000,6.91083000000
115,79.85210000000,6.91219000000
116,79.85210000000,6.91354000000
117,79.85210000000,6.91490000000
118,79.85210000000,6.91626000000
119,79.85210000000,6.91761000000
120,79.85210000000,6.91897000000
121,79.85210000000,6.92033000000
122,79.85210000000,6.92168000000
123,79.85210000000,6.92304000000
124,79.85210000000,6.92439000000
125,79.85210000000,6.92575000000
126,79.85210000000,6.92711000000
127,79.85210000000,6.92846000000
128,79.85210000000,6.92982000000
129,79.85210000000,6.93118000000
130,79.85210000000,6.93253000000
131,79.85210000000,6.93389000000
132,79.85210000000,6.93524000000
133,79.85210000000,6.93660000000
134,79.85210000000,6.93796000000
135,79.85210000000,6.93931000000
136,79.85210000000,6.94067000000
137,79.85200000000,6.94203000000
138,79.85200000000,6.94338000000
139,79.85200000000,6.94474000000
140,79.85200000000,6.94609000000
141,79.85350000000,6.89320000000
142,79.85350000000,6.89456000000
143,79.85350000000,6.89591000000
144,79.85350000000,6.89727000000
145,79.85350000000,6.89863000000
146,79.85350000000,6.89998000000
147,79.85350000000,6.90134000000
148,79.85350000000,6.90270000000
149,79.85350000000,6.90405000000
150,79.85350000000,6.90541000000
151,79.85350000000,6.90676000000
152,79.85350000000,6.90812000000
153,79.85350000000,6.90948000000
154,79.85350000000,6.91083000000
155,79.85350000000,6.91219000000
156,79.85350000000,6.91355000000
157,79.85350000000,6.91490000000
158,79.85350000000,6.91626000000
159,79.85340000000,6.91761000000
160,79.85340000000,6.91897000000
161,79.85340000000,6.92033000000
162,79.85340000000,6.92168000000
163,79.85340000000,6.92304000000
164,79.85340000000,6.92440000000
165,79.85340000000,6.92575000000
166,79.85340000000,6.92711000000
167,79.85340000000,6.92847000000
168,79.85340000000,6.92982000000
169,79.85340000000,6.93118000000
170,79.85340000000,6.93253000000
171,79.85340000000,6.93389000000
172,79.85340000000,6.93525000000
173,79.85340000000,6.93660000000
174,79.85340000000,6.93796000000
175,79.85340000000,6.93932000000
176,79.85340000000,6.94067000000
177,79.85340000000,6.94203000000
178,79.85340000000,6.94339000000
179,79.85340000000,6.94474000000
180,79.85340000000,6.94610000000
