id,name,latitude,longitude,description
1103948,wrf_6.778587_81.890404,6.778587,81.890404,"WRF point"
1103949,wrf_6.778587_81.917633,6.778587,81.917633,"WRF point"
1103950,wrf_6.778587_81.944855,6.778587,81.944855,"WRF point"
1103951,wrf_6.778587_81.972084,6.778587,81.972084,"WRF point"
1103952,wrf_6.778587_81.999313,6.778587,81.999313,"WRF point"
1103953,wrf_6.778587_82.026543,6.778587,82.026543,"WRF point"
1103954,wrf_6.778587_82.053772,6.778587,82.053772,"WRF point"
1103955,wrf_6.778587_82.081001,6.778587,82.081001,"WRF point"
1103956,wrf_6.778587_82.108231,6.778587,82.108231,"WRF point"
1103957,wrf_6.778587_82.135460,6.778587,82.135460,"WRF point"
1103958,wrf_6.778587_82.162689,6.778587,82.162689,"WRF point"
1103959,wrf_6.778587_82.189919,6.778587,82.189919,"WRF point"
1103960,wrf_6.805618_79.521461,6.805618,79.521461,"WRF point"
1103961,wrf_6.805618_79.548691,6.805618,79.548691,"WRF point"
1103962,wrf_6.805618_79.575920,6.805618,79.575920,"WRF point"
1103963,wrf_6.805618_79.603149,6.805618,79.603149,"WRF point"
1103964,wrf_6.805618_79.630379,6.805618,79.630379,"WRF point"
1103965,wrf_6.805618_79.657608,6.805618,79.657608,"WRF point"
1103966,wrf_6.805618_79.684837,6.805618,79.684837,"WRF point"
1103967,wrf_6.805618_79.712067,6.805618,79.712067,"WRF point"
1103968,wrf_6.805618_79.739296,6.805618,79.739296,"WRF point"
1103969,wrf_6.805618_79.766525,6.805618,79.766525,"WRF point"
1103970,wrf_6.805618_79.793747,6.805618,79.793747,"WRF point"
1103971,wrf_6.805618_79.820976,6.805618,79.820976,"WRF point"
1103972,wrf_6.805618_79.848206,6.805618,79.848206,"WRF point"
1103973,wrf_6.805618_79.875435,6.805618,79.875435,"WRF point"
1103974,wrf_6.805618_79.902664,6.805618,79.902664,"WRF point"
1103975,wrf_6.805618_79.929893,6.805618,79.929893,"WRF point"
1103976,wrf_6.805618_79.957123,6.805618,79.957123,"WRF point"
1103977,wrf_6.805618_79.984352,6.805618,79.984352,"WRF point"
1103978,wrf_6.805618_80.011581,6.805618,80.011581,"WRF point"
1103979,wrf_6.805618_80.038811,6.805618,80.038811,"WRF point"
1103980,wrf_6.805618_80.066040,6.805618,80.066040,"WRF point"
1103981,wrf_6.805618_80.093269,6.805618,80.093269,"WRF point"
1103982,wrf_6.805618_80.120499,6.805618,80.120499,"WRF point"
1103983,wrf_6.805618_80.147728,6.805618,80.147728,"WRF point"
1103984,wrf_6.805618_80.174957,6.805618,80.174957,"WRF point"
1103985,wrf_6.805618_80.202187,6.805618,80.202187,"WRF point"
1103986,wrf_6.805618_80.229416,6.805618,80.229416,"WRF point"
1103987,wrf_6.805618_80.256645,6.805618,80.256645,"WRF point"
1103988,wrf_6.805618_80.283875,6.805618,80.283875,"WRF point"
1103989,wrf_6.805618_80.311104,6.805618,80.311104,"WRF point"
1103990,wrf_6.805618_80.338333,6.805618,80.338333,"WRF point"
1103991,wrf_6.805618_80.365562,6.805618,80.365562,"WRF point"
1103992,wrf_6.805618_80.392792,6.805618,80.392792,"WRF point"
1103993,wrf_6.805618_80.420021,6.805618,80.420021,"WRF point"
1103994,wrf_6.805618_80.447250,6.805618,80.447250,"WRF point"
1103995,wrf_6.805618_80.474480,6.805618,80.474480,"WRF point"
1103996,wrf_6.805618_80.501709,6.805618,80.501709,"WRF point"
1103997,wrf_6.805618_80.528938,6.805618,80.528938,"WRF point"
1103998,wrf_6.805618_80.556168,6.805618,80.556168,"WRF point"
1103999,wrf_6.805618_80.583397,6.805618,80.583397,"WRF point"
1104000,wrf_6.805618_80.610626,6.805618,80.610626,"WRF point"
1104001,wrf_6.805618_80.637856,6.805618,80.637856,"WRF point"
1104002,wrf_6.805618_80.665085,6.805618,80.665085,"WRF point"
1104003,wrf_6.805618_80.692314,6.805618,80.692314,"WRF point"
1104004,wrf_6.805618_80.719543,6.805618,80.719543,"WRF point"
1104005,wrf_6.805618_80.746773,6.805618,80.746773,"WRF point"
1104006,wrf_6.805618_80.774002,6.805618,80.774002,"WRF point"
1104007,wrf_6.805618_80.801231,6.805618,80.801231,"WRF point"
1104008,wrf_6.805618_80.828461,6.805618,80.828461,"WRF point"
1104009,wrf_6.805618_80.855690,6.805618,80.855690,"WRF point"
1104010,wrf_6.805618_80.882919,6.805618,80.882919,"WRF point"
1104011,wrf_6.805618_80.910149,6.805618,80.910149,"WRF point"
1104012,wrf_6.805618_80.937378,6.805618,80.937378,"WRF point"
1104013,wrf_6.805618_80.964607,6.805618,80.964607,"WRF point"
1104014,wrf_6.805618_80.991837,6.805618,80.991837,"WRF point"
1104015,wrf_6.805618_81.019066,6.805618,81.019066,"WRF point"
1104016,wrf_6.805618_81.046295,6.805618,81.046295,"WRF point"
1104017,wrf_6.805618_81.073524,6.805618,81.073524,"WRF point"
1104018,wrf_6.805618_81.100754,6.805618,81.100754,"WRF point"
1104019,wrf_6.805618_81.127983,6.805618,81.127983,"WRF point"
1104020,wrf_6.805618_81.155212,6.805618,81.155212,"WRF point"
1104021,wrf_6.805618_81.182442,6.805618,81.182442,"WRF point"
1104022,wrf_6.805618_81.209671,6.805618,81.209671,"WRF point"
1104023,wrf_6.805618_81.236900,6.805618,81.236900,"WRF point"
1104024,wrf_6.805618_81.264130,6.805618,81.264130,"WRF point"
1104025,wrf_6.805618_81.291359,6.805618,81.291359,"WRF point"
1104026,wrf_6.805618_81.318588,6.805618,81.318588,"WRF point"
1104027,wrf_6.805618_81.345818,6.805618,81.345818,"WRF point"
1104028,wrf_6.805618_81.373047,6.805618,81.373047,"WRF point"
1104029,wrf_6.805618_81.400276,6.805618,81.400276,"WRF point"
1104030,wrf_6.805618_81.427505,6.805618,81.427505,"WRF point"
1104031,wrf_6.805618_81.454735,6.805618,81.454735,"WRF point"
1104032,wrf_6.805618_81.481964,6.805618,81.481964,"WRF point"
1104033,wrf_6.805618_81.509193,6.805618,81.509193,"WRF point"
1104034,wrf_6.805618_81.536423,6.805618,81.536423,"WRF point"
1104035,wrf_6.805618_81.563652,6.805618,81.563652,"WRF point"
1104036,wrf_6.805618_81.590881,6.805618,81.590881,"WRF point"
1104037,wrf_6.805618_81.618111,6.805618,81.618111,"WRF point"
1104038,wrf_6.805618_81.645340,6.805618,81.645340,"WRF point"
1104039,wrf_6.805618_81.672569,6.805618,81.672569,"WRF point"
1104040,wrf_6.805618_81.699799,6.805618,81.699799,"WRF point"
1104041,wrf_6.805618_81.727028,6.805618,81.727028,"WRF point"
1104042,wrf_6.805618_81.754257,6.805618,81.754257,"WRF point"
1104043,wrf_6.805618_81.781487,6.805618,81.781487,"WRF point"
1104044,wrf_6.805618_81.808716,6.805618,81.808716,"WRF point"
1104045,wrf_6.805618_81.835945,6.805618,81.835945,"WRF point"
1104046,wrf_6.805618_81.863174,6.805618,81.863174,"WRF point"
1104047,wrf_6.805618_81.890404,6.805618,81.890404,"WRF point"
1104048,wrf_6.805618_81.917633,6.805618,81.917633,"WRF point"
1104049,wrf_6.805618_81.944855,6.805618,81.944855,"WRF point"
1104050,wrf_6.805618_81.972084,6.805618,81.972084,"WRF point"
1104051,wrf_6.805618_81.999313,6.805618,81.999313,"WRF point"
1104052,wrf_6.805618_82.026543,6.805618,82.026543,"WRF point"
1104053,wrf_6.805618_82.053772,6.805618,82.053772,"WRF point"
1104054,wrf_6.805618_82.081001,6.805618,82.081001,"WRF point"
1104055,wrf_6.805618_82.108231,6.805618,82.108231,"WRF point"
1104056,wrf_6.805618_82.135460,6.805618,82.135460,"WRF point"
1104057,wrf_6.805618_82.162689,6.805618,82.162689,"WRF point"
1104058,wrf_6.805618_82.189919,6.805618,82.189919,"WRF point"
1104059,wrf_6.832657_79.521461,6.832657,79.521461,"WRF point"
1104060,wrf_6.832657_79.548691,6.832657,79.548691,"WRF point"
1104061,wrf_6.832657_79.575920,6.832657,79.575920,"WRF point"
1104062,wrf_6.832657_79.603149,6.832657,79.603149,"WRF point"
1104063,wrf_6.832657_79.630379,6.832657,79.630379,"WRF point"
1104064,wrf_6.832657_79.657608,6.832657,79.657608,"WRF point"
1104065,wrf_6.832657_79.684837,6.832657,79.684837,"WRF point"
1104066,wrf_6.832657_79.712067,6.832657,79.712067,"WRF point"
1104067,wrf_6.832657_79.739296,6.832657,79.739296,"WRF point"
1104068,wrf_6.832657_79.766525,6.832657,79.766525,"WRF point"
1104069,wrf_6.832657_79.793747,6.832657,79.793747,"WRF point"
1104070,wrf_6.832657_79.820976,6.832657,79.820976,"WRF point"
1104071,wrf_6.832657_79.848206,6.832657,79.848206,"WRF point"
1104072,wrf_6.832657_79.875435,6.832657,79.875435,"WRF point"
1104073,wrf_6.832657_79.902664,6.832657,79.902664,"WRF point"
1104074,wrf_6.832657_79.929893,6.832657,79.929893,"WRF point"
1104075,wrf_6.832657_79.957123,6.832657,79.957123,"WRF point"
1104076,wrf_6.832657_79.984352,6.832657,79.984352,"WRF point"
1104077,wrf_6.832657_80.011581,6.832657,80.011581,"WRF point"
1104078,wrf_6.832657_80.038811,6.832657,80.038811,"WRF point"
1104079,wrf_6.832657_80.066040,6.832657,80.066040,"WRF point"
1104080,wrf_6.832657_80.093269,6.832657,80.093269,"WRF point"
1104081,wrf_6.832657_80.120499,6.832657,80.120499,"WRF point"
1104082,wrf_6.832657_80.147728,6.832657,80.147728,"WRF point"
1104083,wrf_6.832657_80.174957,6.832657,80.174957,"WRF point"
1104084,wrf_6.832657_80.202187,6.832657,80.202187,"WRF point"
1104085,wrf_6.832657_80.229416,6.832657,80.229416,"WRF point"
1104086,wrf_6.832657_80.256645,6.832657,80.256645,"WRF point"
1104087,wrf_6.832657_80.283875,6.832657,80.283875,"WRF point"
1104088,wrf_6.832657_80.311104,6.832657,80.311104,"WRF point"
1104089,wrf_6.832657_80.338333,6.832657,80.338333,"WRF point"
1104090,wrf_6.832657_80.365562,6.832657,80.365562,"WRF point"
1104091,wrf_6.832657_80.392792,6.832657,80.392792,"WRF point"
1104092,wrf_6.832657_80.420021,6.832657,80.420021,"WRF point"
1104093,wrf_6.832657_80.447250,6.832657,80.447250,"WRF point"
1104094,wrf_6.832657_80.474480,6.832657,80.474480,"WRF point"
1104095,wrf_6.832657_80.501709,6.832657,80.501709,"WRF point"
1104096,wrf_6.832657_80.528938,6.832657,80.528938,"WRF point"
1104097,wrf_6.832657_80.556168,6.832657,80.556168,"WRF point"
1104098,wrf_6.832657_80.583397,6.832657,80.583397,"WRF point"
1104099,wrf_6.832657_80.610626,6.832657,80.610626,"WRF point"
1104100,wrf_6.832657_80.637856,6.832657,80.637856,"WRF point"
1104101,wrf_6.832657_80.665085,6.832657,80.665085,"WRF point"
1104102,wrf_6.832657_80.692314,6.832657,80.692314,"WRF point"
1104103,wrf_6.832657_80.719543,6.832657,80.719543,"WRF point"
1104104,wrf_6.832657_80.746773,6.832657,80.746773,"WRF point"
1104105,wrf_6.832657_80.774002,6.832657,80.774002,"WRF point"
1104106,wrf_6.832657_80.801231,6.832657,80.801231,"WRF point"
1104107,wrf_6.832657_80.828461,6.832657,80.828461,"WRF point"
1104108,wrf_6.832657_80.855690,6.832657,80.855690,"WRF point"
1104109,wrf_6.832657_80.882919,6.832657,80.882919,"WRF point"
1104110,wrf_6.832657_80.910149,6.832657,80.910149,"WRF point"
1104111,wrf_6.832657_80.937378,6.832657,80.937378,"WRF point"
1104112,wrf_6.832657_80.964607,6.832657,80.964607,"WRF point"
1104113,wrf_6.832657_80.991837,6.832657,80.991837,"WRF point"
1104114,wrf_6.832657_81.019066,6.832657,81.019066,"WRF point"
1104115,wrf_6.832657_81.046295,6.832657,81.046295,"WRF point"
1104116,wrf_6.832657_81.073524,6.832657,81.073524,"WRF point"
1104117,wrf_6.832657_81.100754,6.832657,81.100754,"WRF point"
1104118,wrf_6.832657_81.127983,6.832657,81.127983,"WRF point"
1104119,wrf_6.832657_81.155212,6.832657,81.155212,"WRF point"
1104120,wrf_6.832657_81.182442,6.832657,81.182442,"WRF point"
1104121,wrf_6.832657_81.209671,6.832657,81.209671,"WRF point"
1104122,wrf_6.832657_81.236900,6.832657,81.236900,"WRF point"
1104123,wrf_6.832657_81.264130,6.832657,81.264130,"WRF point"
1104124,wrf_6.832657_81.291359,6.832657,81.291359,"WRF point"
1104125,wrf_6.832657_81.318588,6.832657,81.318588,"WRF point"
1104126,wrf_6.832657_81.345818,6.832657,81.345818,"WRF point"
1104127,wrf_6.832657_81.373047,6.832657,81.373047,"WRF point"
1104128,wrf_6.832657_81.400276,6.832657,81.400276,"WRF point"
1104129,wrf_6.832657_81.427505,6.832657,81.427505,"WRF point"
1104130,wrf_6.832657_81.454735,6.832657,81.454735,"WRF point"
1104131,wrf_6.832657_81.481964,6.832657,81.481964,"WRF point"
1104132,wrf_6.832657_81.509193,6.832657,81.509193,"WRF point"
1104133,wrf_6.832657_81.536423,6.832657,81.536423,"WRF point"
1104134,wrf_6.832657_81.563652,6.832657,81.563652,"WRF point"
1104135,wrf_6.832657_81.590881,6.832657,81.590881,"WRF point"
1104136,wrf_6.832657_81.618111,6.832657,81.618111,"WRF point"
1104137,wrf_6.832657_81.645340,6.832657,81.645340,"WRF point"
1104138,wrf_6.832657_81.672569,6.832657,81.672569,"WRF point"
1104139,wrf_6.832657_81.699799,6.832657,81.699799,"WRF point"
1104140,wrf_6.832657_81.727028,6.832657,81.727028,"WRF point"
1104141,wrf_6.832657_81.754257,6.832657,81.754257,"WRF point"
1104142,wrf_6.832657_81.781487,6.832657,81.781487,"WRF point"
1104143,wrf_6.832657_81.808716,6.832657,81.808716,"WRF point"
1104144,wrf_6.832657_81.835945,6.832657,81.835945,"WRF point"
1104145,wrf_6.832657_81.863174,6.832657,81.863174,"WRF point"
1104146,wrf_6.832657_81.890404,6.832657,81.890404,"WRF point"
1104147,wrf_6.832657_81.917633,6.832657,81.917633,"WRF point"
1104148,wrf_6.832657_81.944855,6.832657,81.944855,"WRF point"
1104149,wrf_6.832657_81.972084,6.832657,81.972084,"WRF point"
1104150,wrf_6.832657_81.999313,6.832657,81.999313,"WRF point"
1104151,wrf_6.832657_82.026543,6.832657,82.026543,"WRF point"
1104152,wrf_6.832657_82.053772,6.832657,82.053772,"WRF point"
1104153,wrf_6.832657_82.081001,6.832657,82.081001,"WRF point"
1104154,wrf_6.832657_82.108231,6.832657,82.108231,"WRF point"
1104155,wrf_6.832657_82.135460,6.832657,82.135460,"WRF point"
1104156,wrf_6.832657_82.162689,6.832657,82.162689,"WRF point"
1104157,wrf_6.832657_82.189919,6.832657,82.189919,"WRF point"
1104158,wrf_6.859688_79.521461,6.859688,79.521461,"WRF point"
1104159,wrf_6.859688_79.548691,6.859688,79.548691,"WRF point"
1104160,wrf_6.859688_79.575920,6.859688,79.575920,"WRF point"
1104161,wrf_6.859688_79.603149,6.859688,79.603149,"WRF point"
1104162,wrf_6.859688_79.630379,6.859688,79.630379,"WRF point"
1104163,wrf_6.859688_79.657608,6.859688,79.657608,"WRF point"
1104164,wrf_6.859688_79.684837,6.859688,79.684837,"WRF point"
1104165,wrf_6.859688_79.712067,6.859688,79.712067,"WRF point"
1104166,wrf_6.859688_79.739296,6.859688,79.739296,"WRF point"
1104167,wrf_6.859688_79.766525,6.859688,79.766525,"WRF point"
1104168,wrf_6.859688_79.793747,6.859688,79.793747,"WRF point"
1104169,wrf_6.859688_79.820976,6.859688,79.820976,"WRF point"
1104170,wrf_6.859688_79.848206,6.859688,79.848206,"WRF point"
1104171,wrf_6.859688_79.875435,6.859688,79.875435,"WRF point"
1104172,wrf_6.859688_79.902664,6.859688,79.902664,"WRF point"
1104173,wrf_6.859688_79.929893,6.859688,79.929893,"WRF point"
1104174,wrf_6.859688_79.957123,6.859688,79.957123,"WRF point"
1104175,wrf_6.859688_79.984352,6.859688,79.984352,"WRF point"
1104176,wrf_6.859688_80.011581,6.859688,80.011581,"WRF point"
1104177,wrf_6.859688_80.038811,6.859688,80.038811,"WRF point"
1104178,wrf_6.859688_80.066040,6.859688,80.066040,"WRF point"
1104179,wrf_6.859688_80.093269,6.859688,80.093269,"WRF point"
1104180,wrf_6.859688_80.120499,6.859688,80.120499,"WRF point"
1104181,wrf_6.859688_80.147728,6.859688,80.147728,"WRF point"
1104182,wrf_6.859688_80.174957,6.859688,80.174957,"WRF point"
1104183,wrf_6.859688_80.202187,6.859688,80.202187,"WRF point"
1104184,wrf_6.859688_80.229416,6.859688,80.229416,"WRF point"
1104185,wrf_6.859688_80.256645,6.859688,80.256645,"WRF point"
1104186,wrf_6.859688_80.283875,6.859688,80.283875,"WRF point"
1104187,wrf_6.859688_80.311104,6.859688,80.311104,"WRF point"
1104188,wrf_6.859688_80.338333,6.859688,80.338333,"WRF point"
1104189,wrf_6.859688_80.365562,6.859688,80.365562,"WRF point"
1104190,wrf_6.859688_80.392792,6.859688,80.392792,"WRF point"
1104191,wrf_6.859688_80.420021,6.859688,80.420021,"WRF point"
1104192,wrf_6.859688_80.447250,6.859688,80.447250,"WRF point"
1104193,wrf_6.859688_80.474480,6.859688,80.474480,"WRF point"
1104194,wrf_6.859688_80.501709,6.859688,80.501709,"WRF point"
1104195,wrf_6.859688_80.528938,6.859688,80.528938,"WRF point"
1104196,wrf_6.859688_80.556168,6.859688,80.556168,"WRF point"
1104197,wrf_6.859688_80.583397,6.859688,80.583397,"WRF point"
1104198,wrf_6.859688_80.610626,6.859688,80.610626,"WRF point"
1104199,wrf_6.859688_80.637856,6.859688,80.637856,"WRF point"
1104200,wrf_6.859688_80.665085,6.859688,80.665085,"WRF point"
1104201,wrf_6.859688_80.692314,6.859688,80.692314,"WRF point"
1104202,wrf_6.859688_80.719543,6.859688,80.719543,"WRF point"
1104203,wrf_6.859688_80.746773,6.859688,80.746773,"WRF point"
1104204,wrf_6.859688_80.774002,6.859688,80.774002,"WRF point"
1104205,wrf_6.859688_80.801231,6.859688,80.801231,"WRF point"
1104206,wrf_6.859688_80.828461,6.859688,80.828461,"WRF point"
1104207,wrf_6.859688_80.855690,6.859688,80.855690,"WRF point"
1104208,wrf_6.859688_80.882919,6.859688,80.882919,"WRF point"
1104209,wrf_6.859688_80.910149,6.859688,80.910149,"WRF point"
1104210,wrf_6.859688_80.937378,6.859688,80.937378,"WRF point"
1104211,wrf_6.859688_80.964607,6.859688,80.964607,"WRF point"
1104212,wrf_6.859688_80.991837,6.859688,80.991837,"WRF point"
1104213,wrf_6.859688_81.019066,6.859688,81.019066,"WRF point"
1104214,wrf_6.859688_81.046295,6.859688,81.046295,"WRF point"
1104215,wrf_6.859688_81.073524,6.859688,81.073524,"WRF point"
1104216,wrf_6.859688_81.100754,6.859688,81.100754,"WRF point"
1104217,wrf_6.859688_81.127983,6.859688,81.127983,"WRF point"
1104218,wrf_6.859688_81.155212,6.859688,81.155212,"WRF point"
1104219,wrf_6.859688_81.182442,6.859688,81.182442,"WRF point"
1104220,wrf_6.859688_81.209671,6.859688,81.209671,"WRF point"
1104221,wrf_6.859688_81.236900,6.859688,81.236900,"WRF point"
1104222,wrf_6.859688_81.264130,6.859688,81.264130,"WRF point"
1104223,wrf_6.859688_81.291359,6.859688,81.291359,"WRF point"
1104224,wrf_6.859688_81.318588,6.859688,81.318588,"WRF point"
1104225,wrf_6.859688_81.345818,6.859688,81.345818,"WRF point"
1104226,wrf_6.859688_81.373047,6.859688,81.373047,"WRF point"
1104227,wrf_6.859688_81.400276,6.859688,81.400276,"WRF point"
1104228,wrf_6.859688_81.427505,6.859688,81.427505,"WRF point"
1104229,wrf_6.859688_81.454735,6.859688,81.454735,"WRF point"
1104230,wrf_6.859688_81.481964,6.859688,81.481964,"WRF point"
1104231,wrf_6.859688_81.509193,6.859688,81.509193,"WRF point"
1104232,wrf_6.859688_81.536423,6.859688,81.536423,"WRF point"
1104233,wrf_6.859688_81.563652,6.859688,81.563652,"WRF point"
1104234,wrf_6.859688_81.590881,6.859688,81.590881,"WRF point"
1104235,wrf_6.859688_81.618111,6.859688,81.618111,"WRF point"
1104236,wrf_6.859688_81.645340,6.859688,81.645340,"WRF point"
1104237,wrf_6.859688_81.672569,6.859688,81.672569,"WRF point"
1104238,wrf_6.859688_81.699799,6.859688,81.699799,"WRF point"
1104239,wrf_6.859688_81.727028,6.859688,81.727028,"WRF point"
1104240,wrf_6.859688_81.754257,6.859688,81.754257,"WRF point"
1104241,wrf_6.859688_81.781487,6.859688,81.781487,"WRF point"
1104242,wrf_6.859688_81.808716,6.859688,81.808716,"WRF point"
1104243,wrf_6.859688_81.835945,6.859688,81.835945,"WRF point"
1104244,wrf_6.859688_81.863174,6.859688,81.863174,"WRF point"
1104245,wrf_6.859688_81.890404,6.859688,81.890404,"WRF point"
1104246,wrf_6.859688_81.917633,6.859688,81.917633,"WRF point"
1104247,wrf_6.859688_81.944855,6.859688,81.944855,"WRF point"
1104248,wrf_6.859688_81.972084,6.859688,81.972084,"WRF point"
1104249,wrf_6.859688_81.999313,6.859688,81.999313,"WRF point"
1104250,wrf_6.859688_82.026543,6.859688,82.026543,"WRF point"
1104251,wrf_6.859688_82.053772,6.859688,82.053772,"WRF point"
1104252,wrf_6.859688_82.081001,6.859688,82.081001,"WRF point"
1104253,wrf_6.859688_82.108231,6.859688,82.108231,"WRF point"
1104254,wrf_6.859688_82.135460,6.859688,82.135460,"WRF point"
1104255,wrf_6.859688_82.162689,6.859688,82.162689,"WRF point"
1104256,wrf_6.859688_82.189919,6.859688,82.189919,"WRF point"
1104257,wrf_6.886719_79.521461,6.886719,79.521461,"WRF point"
1104258,wrf_6.886719_79.548691,6.886719,79.548691,"WRF point"
1104259,wrf_6.886719_79.575920,6.886719,79.575920,"WRF point"
1104260,wrf_6.886719_79.603149,6.886719,79.603149,"WRF point"
1104261,wrf_6.886719_79.630379,6.886719,79.630379,"WRF point"
1104262,wrf_6.886719_79.657608,6.886719,79.657608,"WRF point"
1104263,wrf_6.886719_79.684837,6.886719,79.684837,"WRF point"
1104264,wrf_6.886719_79.712067,6.886719,79.712067,"WRF point"
1104265,wrf_6.886719_79.739296,6.886719,79.739296,"WRF point"
1104266,wrf_6.886719_79.766525,6.886719,79.766525,"WRF point"
1104267,wrf_6.886719_79.793747,6.886719,79.793747,"WRF point"
1104268,wrf_6.886719_79.820976,6.886719,79.820976,"WRF point"
1104269,wrf_6.886719_79.848206,6.886719,79.848206,"WRF point"
1104270,wrf_6.886719_79.875435,6.886719,79.875435,"WRF point"
1104271,wrf_6.886719_79.902664,6.886719,79.902664,"WRF point"
1104272,wrf_6.886719_79.929893,6.886719,79.929893,"WRF point"
1104273,wrf_6.886719_79.957123,6.886719,79.957123,"WRF point"
1104274,wrf_6.886719_79.984352,6.886719,79.984352,"WRF point"
1104275,wrf_6.886719_80.011581,6.886719,80.011581,"WRF point"
1104276,wrf_6.886719_80.038811,6.886719,80.038811,"WRF point"
1104277,wrf_6.886719_80.066040,6.886719,80.066040,"WRF point"
1104278,wrf_6.886719_80.093269,6.886719,80.093269,"WRF point"
1104279,wrf_6.886719_80.120499,6.886719,80.120499,"WRF point"
1104280,wrf_6.886719_80.147728,6.886719,80.147728,"WRF point"
1104281,wrf_6.886719_80.174957,6.886719,80.174957,"WRF point"
1104282,wrf_6.886719_80.202187,6.886719,80.202187,"WRF point"
1104283,wrf_6.886719_80.229416,6.886719,80.229416,"WRF point"
1104284,wrf_6.886719_80.256645,6.886719,80.256645,"WRF point"
1104285,wrf_6.886719_80.283875,6.886719,80.283875,"WRF point"
1104286,wrf_6.886719_80.311104,6.886719,80.311104,"WRF point"
1104287,wrf_6.886719_80.338333,6.886719,80.338333,"WRF point"
1104288,wrf_6.886719_80.365562,6.886719,80.365562,"WRF point"
1104289,wrf_6.886719_80.392792,6.886719,80.392792,"WRF point"
1104290,wrf_6.886719_80.420021,6.886719,80.420021,"WRF point"
1104291,wrf_6.886719_80.447250,6.886719,80.447250,"WRF point"
1104292,wrf_6.886719_80.474480,6.886719,80.474480,"WRF point"
1104293,wrf_6.886719_80.501709,6.886719,80.501709,"WRF point"
1104294,wrf_6.886719_80.528938,6.886719,80.528938,"WRF point"
1104295,wrf_6.886719_80.556168,6.886719,80.556168,"WRF point"
1104296,wrf_6.886719_80.583397,6.886719,80.583397,"WRF point"
1104297,wrf_6.886719_80.610626,6.886719,80.610626,"WRF point"
1104298,wrf_6.886719_80.637856,6.886719,80.637856,"WRF point"
1104299,wrf_6.886719_80.665085,6.886719,80.665085,"WRF point"
1104300,wrf_6.886719_80.692314,6.886719,80.692314,"WRF point"
1104301,wrf_6.886719_80.719543,6.886719,80.719543,"WRF point"
1104302,wrf_6.886719_80.746773,6.886719,80.746773,"WRF point"
1104303,wrf_6.886719_80.774002,6.886719,80.774002,"WRF point"
1104304,wrf_6.886719_80.801231,6.886719,80.801231,"WRF point"
1104305,wrf_6.886719_80.828461,6.886719,80.828461,"WRF point"
1104306,wrf_6.886719_80.855690,6.886719,80.855690,"WRF point"
1104307,wrf_6.886719_80.882919,6.886719,80.882919,"WRF point"
1104308,wrf_6.886719_80.910149,6.886719,80.910149,"WRF point"
1104309,wrf_6.886719_80.937378,6.886719,80.937378,"WRF point"
1104310,wrf_6.886719_80.964607,6.886719,80.964607,"WRF point"
1104311,wrf_6.886719_80.991837,6.886719,80.991837,"WRF point"
1104312,wrf_6.886719_81.019066,6.886719,81.019066,"WRF point"
1104313,wrf_6.886719_81.046295,6.886719,81.046295,"WRF point"
1104314,wrf_6.886719_81.073524,6.886719,81.073524,"WRF point"
1104315,wrf_6.886719_81.100754,6.886719,81.100754,"WRF point"
1104316,wrf_6.886719_81.127983,6.886719,81.127983,"WRF point"
1104317,wrf_6.886719_81.155212,6.886719,81.155212,"WRF point"
1104318,wrf_6.886719_81.182442,6.886719,81.182442,"WRF point"
1104319,wrf_6.886719_81.209671,6.886719,81.209671,"WRF point"
1104320,wrf_6.886719_81.236900,6.886719,81.236900,"WRF point"
1104321,wrf_6.886719_81.264130,6.886719,81.264130,"WRF point"
1104322,wrf_6.886719_81.291359,6.886719,81.291359,"WRF point"
1104323,wrf_6.886719_81.318588,6.886719,81.318588,"WRF point"
1104324,wrf_6.886719_81.345818,6.886719,81.345818,"WRF point"
1104325,wrf_6.886719_81.373047,6.886719,81.373047,"WRF point"
1104326,wrf_6.886719_81.400276,6.886719,81.400276,"WRF point"
1104327,wrf_6.886719_81.427505,6.886719,81.427505,"WRF point"
1104328,wrf_6.886719_81.454735,6.886719,81.454735,"WRF point"
1104329,wrf_6.886719_81.481964,6.886719,81.481964,"WRF point"
1104330,wrf_6.886719_81.509193,6.886719,81.509193,"WRF point"
1104331,wrf_6.886719_81.536423,6.886719,81.536423,"WRF point"
1104332,wrf_6.886719_81.563652,6.886719,81.563652,"WRF point"
1104333,wrf_6.886719_81.590881,6.886719,81.590881,"WRF point"
1104334,wrf_6.886719_81.618111,6.886719,81.618111,"WRF point"
1104335,wrf_6.886719_81.645340,6.886719,81.645340,"WRF point"
1104336,wrf_6.886719_81.672569,6.886719,81.672569,"WRF point"
1104337,wrf_6.886719_81.699799,6.886719,81.699799,"WRF point"
1104338,wrf_6.886719_81.727028,6.886719,81.727028,"WRF point"
1104339,wrf_6.886719_81.754257,6.886719,81.754257,"WRF point"
1104340,wrf_6.886719_81.781487,6.886719,81.781487,"WRF point"
1104341,wrf_6.886719_81.808716,6.886719,81.808716,"WRF point"
1104342,wrf_6.886719_81.835945,6.886719,81.835945,"WRF point"
1104343,wrf_6.886719_81.863174,6.886719,81.863174,"WRF point"
1104344,wrf_6.886719_81.890404,6.886719,81.890404,"WRF point"
1104345,wrf_6.886719_81.917633,6.886719,81.917633,"WRF point"
1104346,wrf_6.886719_81.944855,6.886719,81.944855,"WRF point"
