flo2d_250_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist,ob_4_id,ob_4_dist,ob_5_id,ob_5_dist,ob_6_id,ob_6_dist,ob_7_id,ob_7_dist,ob_8_id,ob_8_dist,ob_9_id,ob_9_dist,ob_10_id,ob_10_dist
6730,100042,9.288881071465255,100057,11.270525874521308,100043,13.271595514592835,100056,14.375822442799635,100064,17.15624641245761,100038,18.504389034441704,100039,39.33731862143639,100063,40.13896325166448,100037,40.846642555707824,100041,79.9264063776815
6731,100042,9.370519493163684,100057,11.194049892700347,100043,13.239606507886547,100056,14.293525259759665,100064,17.20817227231298,100038,18.427323421404566,100039,39.14009352242794,100063,40.00884151530535,100037,40.83853220607294,100041,79.77365046305955
6732,100042,9.458532832058255,100057,11.122423031011051,100043,13.212210421689187,100056,14.21485705874054,100064,17.26385338405074,100038,18.353055137055986,100039,38.942622702175896,100063,39.879310728621746,100037,40.83194126830447,100041,79.62072202736827
6733,100042,9.551980626349764,100057,11.056376443458102,100043,13.189677916423589,100056,14.14057710881077,100064,17.32276541869503,100038,18.282276495195543,100039,38.74665550745397,100063,39.7515234539683,100037,40.82692855997557,100041,79.4689713425713
6734,100042,9.651068763410835,100057,10.995677779618903,100043,13.171902162742315,100056,14.07039389815598,100064,17.385110682829136,100038,18.214690182061908,100039,38.55133028059653,100063,39.624917821045784,100037,40.823462196824764,100041,79.31772649337711
6735,100042,9.755625377588759,100057,10.940416052002716,100043,13.15890243834491,100056,14.004369020792115,100064,17.450852379715347,100038,18.150331859366872,100039,38.356656828893954,100063,39.49950519235765,100037,40.821542572880986,100041,79.1669903789605
6736,100042,9.85560562000994,100057,10.87982980542434,100043,13.139657025733479,100056,13.931838766724685,100064,17.50936043396786,100038,18.078510713710106,100039,38.169679992437786,100063,39.38490863196565,100037,40.8322087267815,100041,79.02562391288645
6737,100042,9.970690495735425,100057,10.835639292988835,100043,13.136243847191537,100056,13.87426061190984,100064,17.581822634645764,100038,18.02067609304529,100039,37.976375964821834,100063,39.26194630681085,100037,40.833382689480004,100041,78.87593078426127
6738,100042,10.090722453279508,100057,10.79711836451402,100043,13.13763760292537,100056,13.821012529780326,100064,17.65756424677744,100038,17.96617064564892,100039,37.78375438499412,100063,39.14021116921172,100037,40.83610310014437,100041,78.72675516664965
6739,100042,10.215527110385908,100057,10.76432788800191,100043,13.143836765487887,100056,13.77214474619739,100064,17.736543257623346,100038,17.91502475842758,100039,37.59182574353926,100063,39.01971470473847,100037,40.84036965007933,100041,78.57810000772214
6740,100042,10.344931728695537,100057,10.737320362170536,100043,13.154834540619769,100056,13.72770403871845,100064,17.81871661887802,100038,17.86726728151405,100039,37.40060070825323,100063,38.900468423674845,100037,40.84618185412797,100041,78.42996826660158
6741,100042,10.478765893239691,100057,10.71613951289759,100043,13.170618907482071,100056,13.687733530202252,100038,17.82292545363726,100064,17.904040348582317,100039,37.210090126953645,100063,38.78248385852211,100037,40.85353905326381,100041,78.28236291492594
6742,100042,10.616862090617712,100057,10.700819937914419,100043,13.191172682727489,100056,13.652272481934002,100038,17.782024826355727,100064,17.992469626723683,100039,37.020305029442724,100063,38.66577255896387,100037,40.862440412537524,100041,78.13528693567153
6743,100057,10.69138683416492,100042,10.7590562091452,100043,13.216473615461368,100056,13.621356113897937,100038,17.74458919616086,100064,18.08395889650794,100039,36.83125663066928,100063,38.55034608973437,100037,40.87288492331483,100041,77.98874332404063
6744,100057,10.687855786583087,100042,10.90518794822171,100043,13.246494503720225,100056,13.595015431196389,100038,17.710640534518664,100064,18.17846195605679,100039,36.64295633291655,100063,38.43621602582609,100037,40.88487140285434,100041,77.84273508633069
6745,100057,10.690232645304214,100042,11.055101162615134,100043,13.281203341584712,100056,13.573277072260828,100038,17.680198928166842,100064,18.275932053784967,100039,36.45541572858444,100063,38.323393949804476,100037,40.89839849530653,100041,77.69726524110841
